composite_name,latitude,longitude
Colorado > Hurd Creek Crag,40.007909999999995,-105.82456400000001
Colorado > Hwy 92 Cliff Band,38.5448,-106.928
Colorado > ICBJ Boulder,39.12042,-106.70159
Colorado > Ice Mountain,38.91459,-106.43694
Colorado > Idaho Springs Water Wheel,39.74039,-105.51571
Colorado > Ilium Boulders,37.939566,-107.832476
Colorado > Inaugural Crag,39.7107,-105.695
Colorado > Indian Peaks,40.032145666666665,-105.66579700000001
Colorado > Indian Peaks & James Peak Wilderness Areas,39.98322625,-105.65756375
Colorado > Instant Karma Cliff,39.12156,-106.56304
Colorado > Inventions in Nature,39.16196,-105.4756
Colorado > Irish Canyon Limestone,40.7998,-108.7223
Colorado > Irish Canyon Sandstone,40.8365,-108.7396
Colorado > Ivory Field,39.12042,-106.70159
Colorado > Jaws Boulder,39.11958,-106.72196
Colorado > Jellystone Park,39.390975,-106.670575
Colorado > Jimmy Cliff,38.01047,-107.67249
Colorado > Julia's Spire,37.5121,-107.8277
Colorado > Junction Boulder,39.7603,-105.683
Colorado > Junction Creek,37.33613333333333,-107.91180111111112
Colorado > Junction Rock,39.7603,-105.683
Colorado > Juniper Pass,39.669535,-105.57495
"Colorado > Klettergarden, The",39.502571,-106.373975
Colorado > La Garita Creek,37.6947,-106.348
Colorado > La Plata,39.0294,-106.473
"Colorado > Lair, The",39.7603,-105.683
Colorado > Lake City,37.9949675,-107.34773875
Colorado > Landfill Road,39.6134,-105.9714
Colorado > Larkspur Park God Hand,39.59045,-104.72551
Colorado > Le Petit Verdon,38.0231,-107.672
Colorado > Leadville Ice,39.303525,-106.25705500000001
"Colorado > Leaning Wall, The",38.8797,-106.14731
Colorado > Lemon Reservoir,37.46445,-107.67880000000001
Colorado > Lightner Creek,37.31,-107.9432
Colorado > Lilliput,38.85425,-106.0266
Colorado > Lime Park (a.k.a. Lime Creek),39.406686,-106.65531100000001
Colorado > Lincoln Creek,39.115285,-106.68977227272727
"Colorado > Lion's Den, The",40.22683,-105.34736
Colorado > Lisa Randall Wall,39.7844,-105.62376
Colorado > Little Park Road,39.01815333333334,-108.61196333333334
Colorado > Little Snake Canyon,40.53513,-108.42453
Colorado > Little Weston Wall,39.1646,-106.24778
Colorado > Lizard Lake,39.07141,-107.15356
Colorado > Loaf of Bread & Bun (in the Land of Crank),38.8388,-106.1329
Colorado > Loch Lomond,39.837712499999995,-105.68415
Colorado > Long / Multi-area Traverses,39.97179,-105.67154
Colorado > Longmont Bridge Cracks,40.16048,-105.10677
Colorado > Lookout Mountain Dry Tooling Area,39.74911,-105.24484
Colorado > Lookout Mountain Road,39.74319533333333,-105.24399266666666
Colorado > Lory State Park,40.56809500000001,-105.18418142857142
Colorado > Lost Canyon,38.63733,-106.87139
Colorado > Lost Man Loop Boulders,39.1199,-106.5808
Colorado > Loveland Pass Area,39.62742333333333,-105.90919666666667
Colorado > Lover's Leap,39.61605,-105.2141
Colorado > Low Hanging Fruit Wall,39.0661,-107.15113
Colorado > Lumpy Ridge,40.40520604651162,-105.52562813953487
Colorado > Mad Creek,40.57123,-106.88077
Colorado > Main Buttress,38.94478,-106.49401
Colorado > Main Elk Creek,39.68058571428571,-107.57097
Colorado > Manassa,37.18990142857143,-105.80201714285714
Colorado > Maroon Bells,39.0708,-106.989
Colorado > Martinez Creek Cliffs,37.24233,-107.12678
Colorado > Mary Jane Road,39.86929,-105.754
Colorado > Mary's Lake,40.34310333333334,-105.5292
Colorado > Matt Damon on the Side of the Road Boulder,39.6845,-105.1802
Colorado > Matthews-Winters Park,39.684313333333336,-105.20868
Colorado > Maverick Spire,38.9274,-104.77252
Colorado > Maxwell Falls,39.5697,-105.377
Colorado > McClellan Mountain (Gray's & Torrey's area),39.6429,-105.7827
Colorado > McInnis Canyon Bouldering,39.13579307692308,-108.7508123076923
Colorado > McInnis Canyons,39.115474999999996,-108.76406916666667
Colorado > Meadow Creek Crag,40.00271,-105.83289
Colorado > Middle Fork Needles,37.26749,-107.0151
Colorado > Miles' Cliff,39.94649,-105.35019
Colorado > Mill Creek Block,39.7843,-105.6251
Colorado > Mill Creek Crag,39.7838,-105.6242
Colorado > Mill Creek Dome,39.7846,-105.622
Colorado > Mill Creek Wall,38.07706,-107.61041
"Colorado > Milt Wall, The",38.8388,-106.1329
"Colorado > Mine Boulders, The",37.92840666666667,-107.77498666666668
Colorado > Mirkwood,37.57132,-106.30468
Colorado > Misc Bouldering,39.617581428571434,-106.44003857142856
"Colorado > Misfits Wall, The",37.9768,-107.6588
Colorado > Mist Twist Bouldering,38.41479,-107.93391
Colorado > Moffatt Tunnel,39.89976,-105.645685
Colorado > Mogensen Ponds BLM Land,39.19029,-108.13217
Colorado > Monitor Rock,39.07280066666667,-106.45102666666666
Colorado > Montgomery Reservoir,39.2616,-106.0405
Colorado > Monument Rock,39.08792,-104.90451
"Colorado > Moose Lodge, The",39.490875,-106.370945
"Colorado > Mordwand, The",37.97945,-107.65742
Colorado > Morning Glory Wall,39.60346,-105.91763
Colorado > Morrison Boulders,39.65188692307692,-105.1866203846154
Colorado > Morrison Routes,39.6531,-105.1878
Colorado > Mount Herman,39.07179947368421,-104.9210152631579
Colorado > Mount Morrison,39.6548,-105.195
Colorado > Mount Royal (near Frisco),39.5723,-106.111
Colorado > Mount Sanitas,40.023824166666664,-105.29837249999999
Colorado > Mount of the Holy Cross,39.4681,-106.479
Colorado > Mountain Air Ranch Boulders,39.55654,-105.20008
Colorado > Mt. Bierstadt,39.576034,-105.660608
Colorado > Mt. Crested Butte,38.8996,-106.9684
Colorado > Mt. Evans,39.432263030303034,-105.61748303030303
"Colorado > Mt. Evans - mixed, couloirs",39.5886,-105.643
Colorado > Mt. Manitou,38.8269,-104.793
Colorado > Mt. Zirkel Wilderness,40.798570000000005,-106.73415666666666
Colorado > Muddy Creek,40.365315,-106.64075166666667
Colorado > Mummy Boulder,37.27708,-107.87368
"Colorado > Museum, The",38.87436,-106.13431
"Colorado > Narrows, The",39.233642499999995,-107.230135
Colorado > Natural Apparatus Boulder,39.9456,-105.34745
Colorado > Needle Rock,38.3254,-107.681815
Colorado > Nestled Unknown,39.9455,-105.34739
Colorado > New Dark Ages Crag,31.57254,-106.54988
Colorado > New Don Wall (aka Upper Hurd Basin),40.01864,-105.73667
Colorado > Newlin Creek,38.167,-105.1927
Colorado > Nicky's Boulders,40.384951111111114,-105.55015555555555
Colorado > Noah's Ark,39.90482,-105.62207
Colorado > Noddle Heads,39.32084,-105.14452000000001
Colorado > North Boulders,39.12042,-106.70159
Colorado > North Canyon Mini-Crag,38.8788,-104.77735
Colorado > North Cheyenne Canyon,38.78898678571428,-104.88280999999999
Colorado > North Table Mountain,39.7749,-105.19612
Colorado > North Table Mountain/Golden Cliffs,39.77014333333333,-105.21760055555555
Colorado > North Turkey Creek Crags,39.4171,-105.469
Colorado > North-East Boulders,39.7603,-105.683
Colorado > Northstar Mountain,39.38057,-106.07757
Colorado > Northwest Denver Buildering,39.78892,-105.01355
Colorado > Oak Creek Canyon,38.3100675,-105.252095
Colorado > Ocelot Cliffs,39.59266,-105.30366
Colorado > Officer's Gulch West,39.52984,-106.14082
Colorado > Old Stage Road,38.89642,-104.96155875
Colorado > On The Hill,38.9196,-106.12191
Colorado > Ophir,37.858549499999995,-107.86568600000001
Colorado > Ouray (Ice/Mixed),38.016689047619046,-107.67545000000001
Colorado > Ouray Rotary Park-Rink Wall,38.0436,-107.6802
Colorado > Outrageous Overhangs Area,39.12021142857143,-106.69772285714285
Colorado > Outside the Box,40.756,-106.8403
Colorado > Overlook Cliff,38.0138,-107.6771
"Colorado > Overlook, The",39.12122,-106.71378
Colorado > Palisade,39.11767,-108.36034199999999
Colorado > Pangborn's Pinnacle,38.87905,-105.0961
Colorado > Parachute,38.9936,-105.93
Colorado > Pass Walls,39.12003,-106.71114
Colorado > Pawnee Grasslands,40.8235,-103.9719
"Colorado > Peak 9 Boulder, The",39.4531,-106.1021
Colorado > Penitente Canyon,37.8446,-106.28809
Colorado > Performance Climbing Park,40.37756,-105.52890500000001
Colorado > Perins Peak,37.29016,-107.9137725
Colorado > Pettingell Peak,39.72876,-105.90483
Colorado > Phantom Canyon,38.516086666666666,-105.11521222222223
"Colorado > Pharcyde, The",37.5756,-106.32993
Colorado > Picket Wire Canyon,37.63896090909091,-103.58505636363635
Colorado > Piedra River,37.421994285714284,-107.22058857142858
Colorado > Pike National Forest,38.85962,-104.95752
Colorado > Pike's Peak,38.841,-105.0426
"Colorado > Pillars, The",37.47568,-106.84652
Colorado > Pine Area,39.417048,-105.32051200000001
Colorado > Pine River Trad,37.48919,-107.4724225
Colorado > Pinecliffe,39.93167,-105.41773
Colorado > Pipeline Wall,37.92354,-107.76635
Colorado > Piranha Boulder,39.11967,-106.72205
Colorado > Pleasure Dome,38.90049,-106.14042
Colorado > Pocket  Block,39.7107,-105.695
"Colorado > Point 9,854",37.50035,-107.18998
"Colorado > Point, Powderhorn, Colorado (AKA Indian Creek), The",38.24103,-107.16337
Colorado > Poncho's Vista,38.87921,-106.14689
Colorado > Pooh Corner Area,39.123415,-106.68244
"Colorado > Pool Wall, The",38.030318333333334,-107.67088666666666
Colorado > Porcupine Rock,39.61037,-105.92688
Colorado > Poudre Canyon,40.67577040677966,-105.62603779661018
Colorado > Power Boulder,39.94541,-105.34754
Colorado > Power House,37.61476,-107.82141
"Colorado > Power Line Boulders, The",39.48635,-106.36957
Colorado > Powerline,39.12622,-106.67701
Colorado > Powerline Boulders,40.48204,-105.26202
"Colorado > Promised Land, The",37.57370714285714,-106.31723428571429
Colorado > Ptarmigan Creek Area,39.12524428571429,-106.68043999999999
Colorado > Pump Station,38.95314,-106.19216
Colorado > Pumphouse Area,39.98937,-106.48891
Colorado > Purgatory,37.643069999999994,-107.81132
Colorado > Purple Cliffs,37.2234,-107.8713
Colorado > Putnam Basin Boulders,37.77827,-107.73188
Colorado > Putterman's Dome,39.1048,-106.55067
Colorado > Pyramid Boulder,39.53615,-105.16736
Colorado > Pyramid Peak,39.0714,-106.95
Colorado > Quandary Peak,39.3972,-106.106
Colorado > Quandary Peak/Blue Lakes,39.393572,-106.09870599999999
"Colorado > Quarry, The",37.64002,-106.29927
Colorado > RMNP - Mixed/Ice,40.28455685714285,-105.65573742857143
Colorado > RMNP - Rock,40.30236306451613,-105.64765693548388
Colorado > RV Wall,37.69904,-107.77615
Colorado > Ra,39.76827,-105.74296
Colorado > Rabbit Ears Peak,40.29096,-106.6293
Colorado > Rabbit Mountain,40.24698,-105.219545
Colorado > Rabbit Ridge,38.9141,-106.30315
Colorado > Rabbit Valley,39.18374,-109.04473
Colorado > Rainbow Falls Bouldering (The Brushoffs),39.14145,-105.10477
Colorado > Ralston Buttes,39.85292,-105.27999
Colorado > Rampart Park,38.8269,-104.793
Colorado > Rampart Range Road,39.161304,-105.0384124
Colorado > Randall's Badger Sanctuary aka Spider Den,38.0183,-107.68
Colorado > Raspberry Boulders,39.491,-106.0501
Colorado > Raspberry Mountain,38.9069,-105.12419
Colorado > Rattler Cliff,37.597245,-106.31502
Colorado > Rattlesnake Canyon,39.1386,-108.83351
Colorado > Ray Motel Boulders,38.2162,-108.5673
Colorado > Real Lost Canyon,38.59436125,-106.84845375
Colorado > Red Feather Lakes,40.835865,-105.51372
Colorado > Red Rock Canyon Open Space,38.842642857142856,-104.88331214285714
Colorado > Red Rocks,38.2728,-108.72130333333332
Colorado > Redpoint Ridge Bouldering Wall,39.90369,-105.08889
Colorado > Redstone,38.96194,-105.95969
Colorado > Redstone Area,39.1972,-107.23329785714286
"Colorado > Ridge, The",38.936425,-106.11701500000001
Colorado > Ridgway Dike Wall,38.1141,-107.7179
Colorado > Ridgway State Park,38.20955,-107.73255
Colorado > Rifle Arch,39.629543999999996,-107.814086
Colorado > Rifle Mountain Park,39.71306805555556,-107.69199666666667
"Colorado > Rifle Range, The",37.2288,-107.8767
Colorado > Riggs' Hill,39.074285952380954,-108.64906380952382
Colorado > Rist Canyon,40.63,-105.21297
Colorado > Rito Alto Lake,38.08857,-105.67732
"Colorado > River Chamber, The",38.86876,-106.14413
Colorado > Rock Garden,37.85137,-106.29103
"Colorado > Rock Pile, The",38.85063,-106.06629
Colorado > Rockslide Canyon,39.0568,-108.66142
Colorado > Rocky Peak,40.57996,-106.8391
Colorado > Rohan,37.56188,-106.29604
Colorado > Roof Party Boulder,39.94658,-105.35046
Colorado > Roof Rock,39.49284,-106.36687
Colorado > Roog's Wall,39.69651,-105.18984
"Colorado > Roost, The",39.896559999999994,-105.781745
Colorado > Rose Domes,40.29755,-106.63882
Colorado > Rough Canyon,38.98025,-108.62147
Colorado > Royal Gorge,38.167,-105.1927
Colorado > Royal Gorge/Canon City,38.9936,-105.93
"Colorado > Runaways, The",37.2675,-107.0151
Colorado > SR-1 (Saxon Road-1),39.7107,-105.695
Colorado > SW Evergreen,39.59423,-105.35124
Colorado > Sailing Hawks,37.31248152173913,-107.88432
Colorado > Saint Mary's Glacier,39.7878,-105.6332
Colorado > San Juans,37.814838260869564,-107.6771047826087
Colorado > Sandias,38.02222,-107.67927
Colorado > Sandoval Campus Buildering area,39.79751,-104.88317
Colorado > Sandstone Front of Canyon,40.79038,-108.73974
Colorado > Sangre De Cristo Mountains Ice,37.75051166666667,-105.88133666666666
Colorado > Sangre de Cristo Range,38.30075000000001,-105.583033
Colorado > Sarvis Creek Domes,40.27857,-106.624965
"Colorado > Sawtooth Ridge, Mt. Bierstadt/Evans combo",39.59176,-105.65685
Colorado > Saxon Rock,39.72036,-105.691
Colorado > Saylor Park Boulders,39.1253,-105.0174
"Colorado > Secret Stash, The",37.9825,-107.6449
Colorado > Sedalia Crack Bouldering,39.376909999999995,-105.09801
Colorado > Seedhouse Camp Boulder,40.756,-106.8403
Colorado > Seedhouse Crag,40.74615666666667,-106.85137666666667
Colorado > Sentinel and Specimen Rocks,38.8269,-104.793
Colorado > Shelf Road,38.63676456521739,-105.22741065217392
"Colorado > Shire, The",39.57229,-106.117
Colorado > Sidewinder Canyon,37.83869,-106.30765
Colorado > Silverplume & vicinity,39.69759,-105.72883
Colorado > Silverton,37.820082222222226,-107.62832222222222
Colorado > Sisters Rock,39.96823,-105.38311
Colorado > Sky Pillar,39.7603,-105.683
Colorado > Skyland Boulders,38.88237,-106.95834538461538
Colorado > Slab Wall,38.87896,-104.77772
Colorado > Slab of Despair,37.9949,-107.6562
Colorado > Slacker Dome Area,39.4057,-105.3682
Colorado > Slater Creek Problems,40.8493,-107.202
Colorado > Slug Wall,39.10299,-105.38693
Colorado > Smelter Mountain,37.25906333333334,-107.88346000000001
Colorado > Sneffels Range,38.0028,-107.81497
Colorado > Society Turn,37.95139,-107.87147
Colorado > South Boulders,39.1172,-106.53776
Colorado > South Camp,39.060235454545456,-108.64156272727273
Colorado > South Canyon,39.55941,-107.41071333333333
Colorado > South Mineral Creek,37.809435,-107.735985
Colorado > South Park,39.03399,-105.48359
Colorado > South Split Rock,38.88506,-106.13779
Colorado > Southwest TR,39.2158,-106.84409
Colorado > Split Rock,38.88556,-106.13766
Colorado > Spring Creek,38.764532307692306,-106.76648846153846
Colorado > Spring Creek Bouldering,38.37381,-107.95459
Colorado > Spruce It Up,39.13886,-105.46587
Colorado > St. Mary's Lake,39.8328,-105.6473
Colorado > St. Vrain Canyons,40.19971596774194,-105.35566532258063
Colorado > St. Vrain ice,38.9936,-105.93
Colorado > Stagecoach Dam Area,40.29096,-106.6293
Colorado > Staunton State Park,39.51591384615384,-105.39099
Colorado > Staunton State Park Ice,39.51043,-105.39442
Colorado > Steamboat Mountain,40.24207,-105.28232
Colorado > Steamboat Springs,38.9936,-105.93
Colorado > Stolen Lands Buttress,37.95967,-107.73899
"Colorado > Stone Quarry, The",37.64673333333334,-106.30015333333334
Colorado > Stonehouse Gulch,38.148,-106.01231
"Colorado > Stonewall, The",37.24064,-105.047135
"Colorado > Stripe, The",37.78791,-107.66958
Colorado > Sunshine Buttress (aka Wichita Wall),39.57091,-106.11832
Colorado > Sunshine Wall (River Road area),38.3682,-108.8154
"Colorado > Sunshine, Ding Dong Dome Bouldering",39.57021,-106.11731
Colorado > Swamp Rock,39.96885,-105.58324
Colorado > Swan Mountain Cliffs,39.60346,-106.03794
Colorado > Swan Mountain Road,39.59942,-106.03609
"Colorado > Swimming Hole, The",39.16519,-108.8303
Colorado > Tabeguache Boulders,39.038826666666665,-108.60332666666666
Colorado > Table Mountain South,38.4471,-105.216
Colorado > Tall Boy Pinnacle,38.852,-104.9344
Colorado > Tarryall,39.145113333333335,-105.44698999999999
Colorado > Taylor Canyon,38.73126875,-106.75182791666667
Colorado > Technicolor Wall aka Techno Crag,37.98033,-107.6535
Colorado > Teeter Top,39.56807,-106.12628
Colorado > Telluride,37.91938571428572,-107.80546714285715
Colorado > Telluride Edge,37.9377,-107.8119
Colorado > Tenmile Canyon aka Officer's Gulch,39.53758,-106.14162
Colorado > Tenmile Range,39.43064999999999,-106.10051666666668
Colorado > Tenney Crag,38.8487,-104.90822
Colorado > There is Spice to Life Tower.,38.88964,-106.13994
"Colorado > Three Amigos, The",38.93351,-106.10197
Colorado > Tick Dome,39.1354,-105.3294
Colorado > Timberline Lake Basin,39.30179,-106.48467
Colorado > Tin Cup Hogback Park,39.71197333333333,-105.20245
Colorado > Tool Wall / Tool Tower,38.88377,-106.14926
Colorado > Torrey's Peak,39.6428,-105.821
Colorado > Trail Creek Crag,40.02944,-105.78129
Colorado > Trainrobber Wall,37.8065,-107.6701
Colorado > Transmitter Tower,38.88771,-106.1382
Colorado > Trout Climbing in America,38.85839,-105.98654
Colorado > Trujillo,37.10942,-107.04651
Colorado > Trundle Wall,39.75469,-105.55843
Colorado > Turbo Big Tower,38.88938,-106.14023
Colorado > Turkey Rocks,39.11911,-105.23963599999999
"Colorado > Turret, The",39.1516,-105.3007
Colorado > Turtle Lake,37.33321076923077,-107.8830446153846
"Colorado > Turtle Rocks, Baby Turtle, and The Corridor",40.06337333333334,-106.06988666666666
Colorado > Twin Lakes Area,39.07725166666666,-106.45338166666666
Colorado > US 36 (between Estes Park & Lyons),40.37462,-105.46368
Colorado > Unaweep Canyon,38.900867009966774,-108.51089240310077
Colorado > Unknown,39.9455,-105.34739
Colorado > Upper Boulderfield Area,39.125055,-106.67045818181819
Colorado > Upper Cascade Wall,38.02642,-107.65494
Colorado > Upper Dream Canyon,40.009682999999995,-105.407585
Colorado > Upper Fish Creek Falls,40.4754,-106.75369
Colorado > Urban Alpine Adjacent,39.54464,-105.16078
"Colorado > Urban Alpine Crag, The",39.54217,-105.17232
Colorado > Ute Pass,38.8269,-104.793
Colorado > Ute Valley Park,38.912819999999996,-104.84865761904761
